Order Date,Ship Mode,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Time_taken,Seasons_of_the_year,month,day_of_week,week_of_year,is_holiday,Sales,Quantity,Discount,Profit,price_per_unit
2014-01-20,Second Class,Neola Schneider,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,5,Winter,1,0,4,True,31.968,2,0.2,6.3936,15.984
2014-01-20,Second Class,Neola Schneider,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,Global Comet Stacking Arm Chair,5,Winter,1,0,4,True,887.271,3,0.3,-63.3765,295.757
2014-01-20,Second Class,Neola Schneider,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Strathmore Photo Mount Cards,5,Winter,1,0,4,True,21.696,4,0.2,7.0512,5.424
2013-06-07,Standard Class,Ross Baird,Home Office,Los Angeles,California,West,Office Supplies,Labels,Avery 488,6,Summer,6,4,23,False,22.05,7,0.0,10.584,3.15
2013-06-07,Standard Class,Ross Baird,Home Office,Los Angeles,California,West,Office Supplies,Paper,Xerox Blank Computer Paper,6,Summer,6,4,23,False,99.9,5,0.0,46.953,19.98
2014-03-19,Second Class,Jason Klamczynski,Corporate,Los Angeles,California,West,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,2,Spring,3,2,12,False,90.86,7,0.0,26.3494,12.98
2014-11-25,Same Day,Patrick Ryan,Consumer,San Francisco,California,West,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",0,Autumn,11,1,48,False,7.78,1,0.0,3.501,7.78
2013-11-27,Second Class,Eric Hoffmann,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Binding Machine Supplies,2,Autumn,11,2,48,False,78.759,9,0.7,-57.7566,8.751
2013-08-19,Second Class,Matt Abelman,Home Office,Houston,Texas,Central,Furniture,Furnishings,Staples,2,Summer,8,0,34,False,9.552,3,0.6,-3.8208,3.1839999999999997
2013-08-19,Second Class,Matt Abelman,Home Office,Houston,Texas,Central,Furniture,Furnishings,OIC Stacking Trays,2,Summer,8,0,34,False,5.344,4,0.6,-2.1376,1.336
2012-11-28,Standard Class,Michelle Arnett,Home Office,Las Cruces,New Mexico,West,Office Supplies,Art,BIC Brite Liner Highlighters,5,Autumn,11,2,48,False,8.28,2,0.0,3.4776,4.14
2014-05-26,Standard Class,Jeremy Lonsdale,Consumer,Houston,Texas,Central,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",7,Spring,5,0,22,True,50.136,3,0.2,-11.2806,16.712
2014-09-05,First Class,Aaron Smayling,Corporate,Redmond,Oregon,West,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",1,Autumn,9,4,36,False,88.074,7,0.7,-58.716,12.581999999999999
2013-03-25,Second Class,Dan Campbell,Consumer,Cleveland,Ohio,East,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,2,Spring,3,0,13,False,301.47,3,0.5,-241.176,100.49000000000001
2013-03-25,Second Class,Dan Campbell,Consumer,Cleveland,Ohio,East,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",2,Spring,3,0,13,False,18.656,2,0.2,1.6324,9.328
2014-05-29,Standard Class,Michael Dominguez,Corporate,Laurel,Maryland,East,Furniture,Furnishings,DAX Wood Document Frame,4,Spring,5,3,22,False,27.46,2,0.0,9.8856,13.73
2014-05-29,Standard Class,Michael Dominguez,Corporate,Laurel,Maryland,East,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,4,Spring,5,3,22,False,125.13,3,0.0,36.2877,41.71
2012-08-31,Standard Class,Rick Huthwaite,Home Office,San Diego,California,West,Technology,Phones,Toshiba IPT2010-SD IP Telephone,4,Summer,8,4,35,False,555.96,5,0.2,41.697,111.19200000000001
2013-04-13,Standard Class,Thomas Boland,Corporate,Wilson,North Carolina,South,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,5,Spring,4,5,15,False,129.552,3,0.2,-22.6716,43.184
2013-04-13,Standard Class,Thomas Boland,Corporate,Wilson,North Carolina,South,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,5,Spring,4,5,15,False,51.984,1,0.2,-5.1984,51.984
2013-04-13,Standard Class,Thomas Boland,Corporate,Wilson,North Carolina,South,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",5,Spring,4,5,15,False,10.272,3,0.2,3.4668,3.424
2011-02-03,Standard Class,Eric Barreto,Consumer,Saint Petersburg,Florida,South,Office Supplies,Binders,Surelock Post Binders,7,Winter,2,3,5,False,18.336,2,0.7,-12.224,9.168
2011-02-03,Standard Class,Eric Barreto,Consumer,Saint Petersburg,Florida,South,Technology,Phones,AT&T 17929 Lendline Telephone,7,Winter,2,3,5,False,180.96,5,0.2,13.572,36.192
2011-09-02,Standard Class,Bryan Mills,Consumer,Buffalo Grove,Illinois,Central,Technology,Accessories,Logitech Gaming G510s - Keyboard,6,Autumn,9,4,35,False,475.944,7,0.2,95.1888,67.992
2014-10-01,Second Class,Bradley Talbott,Home Office,Los Angeles,California,West,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,2,Autumn,10,2,40,False,159.98,2,0.0,47.994,79.99
2013-09-06,First Class,Fred Wasserman,Corporate,New York City,New York,East,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",2,Autumn,9,4,36,False,43.6,4,0.0,12.208,10.9
2014-05-21,Standard Class,Rick Duston,Consumer,Las Vegas,Nevada,West,Office Supplies,Binders,Wilson Jones Impact Binders,6,Spring,5,2,21,False,8.288,2,0.2,3.0044,4.144
2014-05-21,Standard Class,Rick Duston,Consumer,Las Vegas,Nevada,West,Technology,Phones,Motorola L703CM,6,Spring,5,2,21,False,1123.128,9,0.2,70.1955,124.79199999999999
2014-05-21,Standard Class,Rick Duston,Consumer,Las Vegas,Nevada,West,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,6,Spring,5,2,21,False,64.9,5,0.0,18.821,12.98
2012-09-20,Standard Class,Theone Pippenger,Consumer,Naperville,Illinois,Central,Office Supplies,Binders,Acco Translucent Poly Ring Binders,4,Autumn,9,3,38,False,2.808,3,0.8,-4.4928,0.9359999999999999
2013-01-23,Standard Class,Claudia Bergmann,Corporate,Burlington,Vermont,East,Technology,Accessories,Logitech Wireless Marathon Mouse M705,4,Winter,1,2,4,False,99.98,2,0.0,42.9914,49.99
2013-01-23,Standard Class,Claudia Bergmann,Corporate,Burlington,Vermont,East,Office Supplies,Art,4009 Highlighters,4,Winter,1,2,4,False,8.04,6,0.0,2.7336,1.3399999999999999
2013-01-23,Standard Class,Claudia Bergmann,Corporate,Burlington,Vermont,East,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,4,Winter,1,2,4,False,1564.29,13,0.0,406.7154,120.33
2011-06-01,Standard Class,Quincy Jones,Corporate,Detroit,Michigan,Central,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,5,Summer,6,2,22,False,138.56,4,0.0,66.5088,34.64
2011-06-01,Standard Class,Quincy Jones,Corporate,Detroit,Michigan,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,5,Summer,6,2,22,False,65.52,5,0.1,12.376,13.104
2012-09-24,Second Class,Kunst Miller,Consumer,Avondale,Arizona,West,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,5,Autumn,9,0,39,False,14.576,2,0.2,2.3686,7.288
2012-09-24,Second Class,Kunst Miller,Consumer,Avondale,Arizona,West,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,5,Autumn,9,0,39,False,23.2,2,0.2,1.45,11.6
2012-09-24,Second Class,Kunst Miller,Consumer,Avondale,Arizona,West,Office Supplies,Art,Newell 317,5,Autumn,9,0,39,False,16.464,7,0.2,1.8522,2.352
2013-08-02,Second Class,Khloe Miller,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Eldon 500 Class Desk Accessories,2,Summer,8,4,31,False,19.312,2,0.2,3.1382,9.656
2011-01-24,Standard Class,Ionia McGrath,Consumer,Las Vegas,Nevada,West,Office Supplies,Paper,Xerox 195,5,Winter,1,0,4,False,40.08,6,0.0,19.2384,6.68
2011-08-04,Standard Class,Marina Lichtenstein,Corporate,Bangor,Maine,East,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,4,Summer,8,3,31,False,101.96,2,0.0,27.5292,50.98
2011-08-04,Standard Class,Marina Lichtenstein,Corporate,Bangor,Maine,East,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,4,Summer,8,3,31,False,259.74,13,0.0,124.6752,19.98
2011-08-04,Standard Class,Marina Lichtenstein,Corporate,Bangor,Maine,East,Technology,Accessories,Maxell 4.7GB DVD-R,4,Summer,8,3,31,False,255.42,9,0.0,104.7222,28.38
2013-08-10,Standard Class,Gary Hansen,Home Office,Hendersonville,Tennessee,South,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,5,Summer,8,5,32,False,4.338,3,0.7,-3.0366,1.446
2013-08-10,Standard Class,Gary Hansen,Home Office,Hendersonville,Tennessee,South,Office Supplies,Binders,Avery Durable Slant Ring Binders,5,Summer,8,5,32,False,11.88,5,0.7,-7.92,2.3760000000000003
2013-12-09,Standard Class,Arthur Gainer,Consumer,Eau Claire,Wisconsin,Central,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",4,Winter,12,0,50,False,405.86,7,0.0,32.4688,57.980000000000004
2013-12-09,Standard Class,Arthur Gainer,Consumer,Eau Claire,Wisconsin,Central,Furniture,Chairs,Hon GuestStacker Chair,4,Winter,12,0,50,False,680.01,3,0.0,176.8026,226.67
2012-06-08,Standard Class,Maureen Gnade,Consumer,Chicago,Illinois,Central,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,4,Summer,6,4,23,False,2.376,3,0.2,0.7425,0.7919999999999999
2012-06-08,Standard Class,Maureen Gnade,Consumer,Chicago,Illinois,Central,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,4,Summer,6,4,23,False,143.128,2,0.8,-393.602,71.564
2013-06-25,Second Class,Max Jones,Consumer,San Diego,California,West,Technology,Machines,Okidata MB760 Printer,2,Summer,6,1,26,False,4476.8,4,0.2,503.64,1119.2
2013-06-25,Second Class,Max Jones,Consumer,San Diego,California,West,Office Supplies,Paper,Xerox 189,2,Summer,6,1,26,False,104.85,1,0.0,50.328,104.85
2013-06-25,Second Class,Max Jones,Consumer,San Diego,California,West,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,2,Summer,6,1,26,False,241.44,3,0.0,72.432,80.48
2013-03-16,Standard Class,Sanjit Jacobs,Home Office,Jackson,Mississippi,South,Office Supplies,Paper,Xerox 1964,4,Spring,3,5,11,False,319.76,14,0.0,147.0896,22.84
2013-03-16,Standard Class,Sanjit Jacobs,Home Office,Jackson,Mississippi,South,Office Supplies,Paper,Xerox 1964,4,Spring,3,5,11,False,45.68,2,0.0,21.0128,22.84
2013-12-02,Same Day,Laurel Beltran,Home Office,Oxnard,California,West,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,0,Winter,12,0,49,False,31.96,2,0.0,1.598,15.98
2013-12-02,Same Day,Laurel Beltran,Home Office,Oxnard,California,West,Office Supplies,Paper,Xerox 1886,0,Winter,12,0,49,False,47.9,1,0.0,22.992,47.9
2013-12-02,Same Day,Laurel Beltran,Home Office,Oxnard,California,West,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",0,Winter,12,0,49,False,1112.94,3,0.0,222.588,370.98
2013-12-02,Same Day,Laurel Beltran,Home Office,Oxnard,California,West,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0,Winter,12,0,49,False,22.92,3,0.0,11.2308,7.640000000000001
2014-06-13,Second Class,Sarah Brown,Consumer,Kent,Washington,West,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,2,Summer,6,4,24,False,71.976,3,0.2,8.997,23.992
2014-06-13,Second Class,Sarah Brown,Consumer,Kent,Washington,West,Office Supplies,Paper,Xerox 203,2,Summer,6,4,24,False,19.44,3,0.0,9.3312,6.48
2013-03-20,Standard Class,Corey Catlett,Corporate,Nashville,Tennessee,South,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,5,Spring,3,2,12,False,31.086,3,0.7,-20.724,10.362
2013-11-15,Standard Class,Darren Powers,Consumer,New York City,New York,East,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",4,Autumn,11,4,46,False,13.98,2,0.0,3.9144,6.99
2013-11-15,Standard Class,Darren Powers,Consumer,New York City,New York,East,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,4,Autumn,11,4,46,False,23.65,1,0.0,6.149,23.65
2014-08-08,Standard Class,Jeremy Lonsdale,Consumer,Westminster,California,West,Technology,Phones,Polycom VoiceStation 500 Conference phone,4,Summer,8,4,32,False,707.88,3,0.2,44.2425,235.96
2014-08-08,Standard Class,Jeremy Lonsdale,Consumer,Westminster,California,West,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,4,Summer,8,4,32,False,11.952,3,0.2,4.1832,3.984
2014-08-08,Standard Class,Jeremy Lonsdale,Consumer,Westminster,California,West,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",4,Summer,8,4,32,False,31.128,3,0.2,11.673,10.376
2014-08-08,Standard Class,Jeremy Lonsdale,Consumer,Westminster,California,West,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,4,Summer,8,4,32,False,55.76,4,0.0,7.8064,13.94
2014-08-08,Standard Class,Jeremy Lonsdale,Consumer,Westminster,California,West,Office Supplies,Paper,Xerox 1881,4,Summer,8,4,32,False,24.56,2,0.0,11.5432,12.28
2014-08-08,Standard Class,Jeremy Lonsdale,Consumer,Westminster,California,West,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",4,Summer,8,4,32,False,51.75,1,0.0,15.525,51.75
2014-08-08,Standard Class,Jeremy Lonsdale,Consumer,Westminster,California,West,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,4,Summer,8,4,32,False,207.184,1,0.2,25.898,207.184
2014-08-08,Standard Class,Jeremy Lonsdale,Consumer,Westminster,California,West,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,4,Summer,8,4,32,False,1473.1,5,0.0,412.468,294.62
2012-08-21,Standard Class,Sean Miller,Home Office,Allentown,Pennsylvania,East,Office Supplies,Supplies,Staples,4,Summer,8,1,34,False,3.488,2,0.2,-0.6976,1.744
2012-08-21,Standard Class,Sean Miller,Home Office,Allentown,Pennsylvania,East,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,4,Summer,8,1,34,False,21.728,4,0.2,3.8024,5.432
2012-08-21,Standard Class,Sean Miller,Home Office,Allentown,Pennsylvania,East,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",4,Summer,8,1,34,False,663.072,6,0.2,-165.768,110.512
2012-08-21,Standard Class,Sean Miller,Home Office,Allentown,Pennsylvania,East,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,4,Summer,8,1,34,False,99.588,2,0.7,-82.99,49.794
2012-08-21,Standard Class,Sean Miller,Home Office,Allentown,Pennsylvania,East,Office Supplies,Paper,Xerox 1979,4,Summer,8,1,34,False,49.568,2,0.2,15.49,24.784
2012-11-02,Standard Class,Barry Blumstein,Corporate,San Antonio,Texas,Central,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,5,Autumn,11,4,44,False,29.372,7,0.8,-46.9952,4.196
2012-11-02,Standard Class,Barry Blumstein,Corporate,San Antonio,Texas,Central,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,5,Autumn,11,4,44,False,344.704,2,0.2,38.7792,172.352
2011-11-30,Standard Class,Philip Brown,Consumer,Avondale,Arizona,West,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,6,Autumn,11,2,48,False,47.992,7,0.2,3.5994,6.856
2011-11-30,Standard Class,Philip Brown,Consumer,Avondale,Arizona,West,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",6,Autumn,11,2,48,False,102.24,4,0.2,-16.614,25.56
2011-05-10,Standard Class,Greg Matthias,Consumer,San Jose,California,West,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,5,Spring,5,1,19,False,39.96,2,0.0,19.1808,19.98
2011-05-10,Standard Class,Greg Matthias,Consumer,San Jose,California,West,Technology,Phones,Wilson Electronics DB Pro Signal Booster,5,Spring,5,1,19,False,1432.0,5,0.2,125.3,286.4
2011-05-10,Standard Class,Greg Matthias,Consumer,San Jose,California,West,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,5,Spring,5,1,19,False,41.04,6,0.0,11.0808,6.84
2011-05-10,Standard Class,Greg Matthias,Consumer,San Jose,California,West,Furniture,Chairs,Hon Pagoda Stacking Chairs,5,Spring,5,1,19,False,256.784,1,0.2,32.098,256.784
2013-10-18,First Class,Nick Radford,Consumer,Perth Amboy,New Jersey,East,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,3,Autumn,10,4,42,False,120.98,1,0.0,12.098,120.98
2013-10-18,First Class,Nick Radford,Consumer,Perth Amboy,New Jersey,East,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,3,Autumn,10,4,42,False,315.98,1,0.0,148.5106,315.98
2013-10-31,Standard Class,Edward Hooks,Corporate,New York City,New York,East,Office Supplies,Binders,GBC Personal VeloBind Strips,4,Autumn,10,3,44,False,28.752,3,0.2,10.0632,9.584
2013-10-31,Standard Class,Edward Hooks,Corporate,New York City,New York,East,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,4,Autumn,10,3,44,False,114.95,5,0.0,32.186,22.990000000000002
2013-12-02,Standard Class,Fred Hopkins,Corporate,Los Angeles,California,West,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",4,Winter,12,0,49,False,23.04,8,0.0,6.912,2.88
2013-04-22,Same Day,Brian Thompson,Consumer,Milford,Connecticut,East,Office Supplies,Art,Colorific Watercolor Pencils,0,Spring,4,0,17,False,15.48,3,0.0,4.4892,5.16
2013-04-22,Same Day,Brian Thompson,Consumer,Milford,Connecticut,East,Office Supplies,Paper,Xerox 209,0,Spring,4,0,17,False,51.84,8,0.0,24.8832,6.48
2014-08-04,Standard Class,Adrian Barton,Consumer,Bloomington,Illinois,Central,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,4,Summer,8,0,32,False,39.816,3,0.2,7.4655,13.272
2014-08-04,Second Class,Scot Coram,Corporate,Seattle,Washington,West,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",5,Summer,8,0,32,False,16.06,1,0.0,4.1756,16.06
2014-12-12,Second Class,Roy Skaria,Home Office,Burlington,Iowa,Central,Office Supplies,Envelopes,Pastel Pink Envelopes,3,Winter,12,4,50,False,7.28,1,0.0,3.4944,7.28
2014-12-12,Second Class,Roy Skaria,Home Office,Burlington,Iowa,Central,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,3,Winter,12,4,50,False,5.4,3,0.0,2.592,1.8
2012-03-14,Standard Class,Arianne Irving,Consumer,Roseville,California,West,Office Supplies,Paper,Xerox 223,5,Spring,3,2,11,False,19.44,3,0.0,9.3312,6.48
2011-12-08,Standard Class,Denny Joy,Corporate,San Francisco,California,West,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,7,Winter,12,3,49,False,39.88,2,0.0,11.1664,19.94
2011-12-08,Standard Class,Denny Joy,Corporate,San Francisco,California,West,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,7,Winter,12,3,49,False,79.44,3,0.0,28.5984,26.48
2014-10-01,First Class,Barbara Fisher,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,2,Autumn,10,2,40,False,20.664,7,0.2,6.9741,2.9520000000000004
2013-11-22,Standard Class,Tiffany House,Corporate,Los Angeles,California,West,Office Supplies,Paper,Xerox 222,5,Autumn,11,4,47,False,32.4,5,0.0,15.552,6.4799999999999995
2014-11-25,Standard Class,Jason Gross,Corporate,Odessa,Texas,Central,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",6,Autumn,11,1,48,False,13.762,1,0.8,-24.7716,13.762
2014-11-15,First Class,Arthur Wiediger,Home Office,Minneapolis,Minnesota,Central,Office Supplies,Envelopes,Security-Tint Envelopes,3,Autumn,11,5,46,False,15.28,2,0.0,7.4872,7.64
2012-08-16,Standard Class,Joni Wasserman,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Iris Project Case,4,Summer,8,3,33,False,44.688,7,0.2,3.3516,6.384
2012-08-16,Standard Class,Joni Wasserman,Consumer,Philadelphia,Pennsylvania,East,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,4,Summer,8,3,33,False,301.47,3,0.5,-204.9996,100.49000000000001
2014-10-14,First Class,Michelle Huthwaite,Consumer,Lafayette,Louisiana,South,Office Supplies,Labels,Avery 52,1,Autumn,10,1,42,False,11.07,3,0.0,5.2029,3.69
2014-10-14,First Class,Michelle Huthwaite,Consumer,Lafayette,Louisiana,South,Furniture,Tables,Bretford Rectangular Conference Table Tops,1,Autumn,10,1,42,False,1504.52,4,0.0,346.0396,376.13
2014-10-14,First Class,Michelle Huthwaite,Consumer,Lafayette,Louisiana,South,Office Supplies,Paper,Xerox 231,1,Autumn,10,1,42,False,25.92,4,0.0,12.4416,6.48
2014-11-05,Same Day,Frank Merwin,Home Office,Bryan,Texas,Central,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,0,Autumn,11,2,45,False,7.536,6,0.8,-13.188,1.256
2014-11-05,Same Day,Frank Merwin,Home Office,Bryan,Texas,Central,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,0,Autumn,11,2,45,False,1.408,2,0.8,-2.3232,0.704
